-24595.7634658114	-24577.0083918864	-23323.6125036076	-24280.4332267522	-24114.4275147709	-22502.2469783715	-21360.2591742876	-20370.7575016359	-22923.9691201962	-19249.2948963287	-19832.3126448226	-19780.1311026113	-19131.8174843579	-20162.2780705046	-19359.0780860714	-18560.7516324835	-18426.7016833765	-16939.9910432432	-13991.1159949564	-14695.4950709671	-14170.1576561988	-13855.9202510301	-14770.3268364935	-13375.1753419435	-13577.329345588	-15292.0486132452	-12699.0472279268	-13046.4588771033	-11002.0502040825	-12149.7715077897	-10440.0051547578	-9530.33972636457	-10017.5160162761	-12209.5170611125	-11375.9142795359	-9821.95800394905	-10120.7568356587	-8980.5195927977	-8723.05034471943	-6974.00048239994	-6292.69945808198	-6865.5386407046	-7714.12390599779	-8116.80572883204	-4763.47741695674	-3987.91685948443	-2703.30334005633	-3979.07390867169	-4443.4458551814	-1791.59252190037	-1172.75889871611	-4748.73884030532	-3802.19717277176	-4267.66410945149	2310.52417099191	-2139.22860266472	-2661.82725491259	-483.087952173376	4242.78651909165	3204.86826134212
-24093.4820085229	-24276.6715963489	-25290.8368495453	-23640.5610618366	-21990.0470312145	-20801.640529992	-21782.6484352752	-21490.3895120135	-19860.876085802	-18717.4677940549	-20940.2187235677	-20306.339577635	-18400.0485426631	-18424.546294967	-19589.9176430921	-17907.9767046543	-17171.9420074627	-16048.1111249583	-13654.0617264923	-15589.4616956048	-14979.2969878065	-14384.9437247834	-12557.8213125286	-12965.1303999354	-13488.5662646557	-12608.3467872866	-11426.7694076576	-13532.859488026	-10462.4578387662	-9340.53816832221	-8562.82172984182	-11750.8025743542	-7599.58631317126	-7325.89621451318	-11661.2499032925	-6157.66595128151	-6892.78137421201	-5504.12783857019	-5099.53949477977	-6630.32595196187	-5217.71776722808	-6470.3538897092	-3296.18093156358	-2158.22527822073	-3156.24360668523	-5622.69202172644	-1759.50377840106	-3733.30514295187	468.745481828384	-3039.18729041173	-1707.65551401934	-1055.53700811247	1088.73250493417	-1921.42125205253	700.771799763776	-30.0366832534745	3824.80023135866	188.674157705028	2994.60057290098	5274.1841178146
-22481.9406187645	-22250.2125438379	-22102.9148731106	-22523.9154351942	-22356.8119971945	-20185.8447737532	-22146.1442344532	-19800.8358154288	-21884.4390646064	-18482.6670166033	-19537.6444311806	-20017.5206900359	-17156.8429423865	-16836.5143691263	-16236.4486912491	-16218.4890810842	-14404.2526229498	-16664.5913054348	-15479.0682316413	-15726.650745678	-14582.1299796301	-13131.2318182481	-16033.4123376211	-15189.9078621378	-11286.4169425795	-14627.1455297355	-10981.1045171521	-10314.1416612246	-8658.14360444949	-9043.67678989859	-8495.23179434105	-8536.6982351445	-8731.24801821436	-6695.82880265546	-3363.88875284962	-6688.62708526241	-7014.79057514608	-7713.45502632937	-5849.375306988	-2504.89912851118	-2709.72137664914	-4154.78731705917	-5787.84435608314	-3106.14661533083	-1995.0673941848	23.2403051449869	-1081.20128880453	33.1787142769192	360.713993834401	-4719.49040862578	2124.87119235039	582.540640901709	-431.338630159586	2498.14885778368	835.039523085395	-925.577787100465	1667.70179953935	1420.68246263117	2179.73718773829	3924.7738964474
-24148.6989102715	-22848.4817766912	-22479.8882372663	-21788.5472720272	-21168.720197458	-19932.5888434322	-19738.1894147764	-19929.5669304397	-17377.8016475039	-18208.2500508209	-18126.5546948501	-18164.3280624639	-17455.3912217345	-16439.0117468123	-16078.5605012822	-15211.5010115548	-14138.6992329603	-14565.9536568424	-16047.8894753698	-10908.5857501673	-13219.076142315	-11817.906565008	-14425.7013498542	-10455.6138025965	-12477.2097620277	-9616.13745463796	-10254.2908977685	-12377.6221623105	-10411.7988025789	-9776.71629115134	-8755.833950363	-7159.30616879799	-8014.37562479666	-5824.57922954766	-8755.21027058082	-6561.58254206439	-6866.79968801316	-5697.5600059039	-5657.71082643451	-2567.70621850596	-1271.84033924987	-3247.94845225652	-3091.33047304145	-258.22189900321	85.8527016060284	-1860.36564500299	-2325.52182294148	-323.737212369349	1779.3494800852	-2044.19012567272	2009.91930591478	944.676674254135	2791.04662824266	1440.96586087711	4849.73900667091	2756.19045701301	9010.1905615585	4536.01769897925	3023.90379945431	6877.08310933689
-22718.2813986632	-22002.9688013648	-21510.2519934277	-20782.9410349176	-20082.7916605039	-20608.6777499597	-19039.3086710606	-20294.6174646233	-18991.7939573981	-16483.6139592854	-16407.5312721051	-15707.8917950553	-17128.8071242119	-16675.1377315941	-15095.6153756756	-15224.0719362877	-13005.2779499771	-15471.141269186	-14220.4886482315	-14411.3590640487	-13027.7334613794	-8898.23530680419	-8005.56498427896	-10338.5575632839	-10627.3192984695	-9733.63979633535	-9852.47435767762	-8523.45103553324	-9638.37738957784	-10381.9097860874	-5219.53966027613	-4630.39050720152	-4823.5677311811	-3664.29031932907	-6687.52995636839	-4049.89837520828	-3662.84833477999	-3773.73303697262	-1411.46706286615	-2872.85280128032	-3888.53562121536	-4844.81030515374	-238.098235637274	-750.437186729705	-3849.30299980192	-1159.77500417043	-521.735175219822	3965.34408916122	2927.81374056752	1432.74280715121	-2631.20312219985	1234.43492582353	5032.91919542071	1915.65977834568	4555.91608621964	9115.82775702087	2628.60311788503	6771.95087052424	4474.95047747262	10450.0671000309
-20827.4935010695	-21826.9090709995	-20845.7400726797	-20123.3379787156	-19755.0029645917	-19854.9753467459	-19211.2776909686	-19312.9210256568	-17394.6823779091	-17699.8183463536	-17812.1555670296	-15170.8158523367	-17183.8540890008	-14953.9551034782	-13008.1702149053	-14679.5765535551	-11620.4287865733	-14470.6497534758	-13021.2962774741	-12161.786032344	-11739.2279996186	-9721.09457463412	-10329.3839415357	-8182.81082059175	-8224.78880015154	-7428.69255970207	-9383.19724600532	-6670.58687267494	-5077.06340441441	-6314.83850109395	-7376.17038269001	-4931.56456542601	-7507.56341545443	-2492.31767689302	-3328.04985542107	-4877.95705731837	-7922.85698645729	-8106.63115207113	-3523.06094012274	699.609639966219	1949.4484555214	-5.95992892544314	666.893998040635	558.498625245754	-198.958302085455	3099.04119844065	3180.13684304475	-124.962014350988	5031.05075051997	3921.68595195575	3347.96359814226	7272.6410237127	4399.11400223661	6861.08545798805	2863.93572819075	4091.44789320658	6634.02107253679	11809.1415424984	8437.73608238907	13412.3660928998
-21665.8481819606	-20598.5089766892	-19801.5424825938	-19851.396790282	-21052.0180578576	-17510.8443869623	-18609.1734750436	-19982.1970991415	-17202.9744410924	-17575.3484797004	-16584.5467088988	-14963.706629406	-13539.1421242842	-14423.2223916249	-13799.7329542492	-13154.5169369493	-13335.1488289309	-10500.3984316262	-11948.0871603688	-13070.3493019734	-10094.0797733793	-8629.0127325792	-8718.72809711494	-7260.14843209563	-6925.49307176208	-7700.48823062399	-7505.56161657304	-6000.64901121198	-6431.08430363918	-7688.85574101761	-4937.88092227933	-3676.96530506878	-4663.50671234154	-5026.34300848	-2454.14499486474	-4568.65589233925	-1932.99757102664	-788.257932665277	619.117670727398	2704.25029847655	-585.46524186661	1549.69256365649	2123.45352096038	2444.96188547396	4116.00834373868	4341.74461432994	4915.76456596918	6735.764401513	3920.68066912071	5222.50459152567	7186.25880942722	4780.83489024531	9877.40130368019	4651.60241569863	4114.54434850501	8316.46359064663	13554.7583847065	9556.82637839986	11213.1289029682	8087.57878716246
-20444.123063467	-20147.1192971478	-20324.7787645811	-17947.3279088068	-18644.1765227496	-17155.1422000165	-19063.4665300793	-17062.9978663767	-16942.1131232723	-16763.8480444164	-12724.8009072398	-15046.9395949207	-13222.2184541059	-12560.7228959291	-14103.9532355102	-13339.3960346273	-9428.38393887566	-11962.2089943869	-9810.81320779916	-11712.7956235315	-10287.3318781018	-10015.9085918086	-8213.40229346556	-6902.70360296211	-8465.84901292201	-6147.30322901142	-5864.95753906354	-4562.72053209699	-5949.34077355571	-5188.20646724445	-4349.43925006128	-2593.68837164167	4.71363954845913	-2405.37482309974	-145.549267262457	-2262.7697950043	3027.21236256891	142.521193016257	2345.6055340874	1328.14306197783	2580.94183868832	2498.18846260013	5466.17598817979	524.365783696109	3959.5681863798	3465.78600207099	7794.27134241617	9388.69854105524	4252.91012645218	7379.72050789657	7434.08573185965	9658.39058555576	10195.8882432655	5974.19501026662	10522.5437370141	6693.36181273284	11593.4941358673	7780.31490733519	14632.223736287	8267.73419294364
-21296.7100515526	-19957.1230244528	-18791.0986735125	-17793.2547458535	-18116.531425133	-17164.9762907332	-14626.095356688	-15888.8798199623	-17320.2924054285	-17018.7206169049	-14984.9695814147	-15898.3314089799	-13663.7626414866	-11552.1454961004	-11115.8566199029	-13622.7186880768	-7978.49312155308	-10743.3341092087	-9793.39621338995	-9668.70855722627	-9502.8284594605	-6647.62197992264	-8041.92821125433	-7289.45397112014	-6960.45026983808	-8007.95499373988	-3938.79611585056	-3747.33834021608	-5724.89969772566	-3977.36800720923	-4734.74520068586	-442.021307425201	-1205.6231259275	282.588960753015	-686.560805096001	168.768665268537	-260.340964391518	1383.22200831147	-1781.66434242557	3423.03443972197	3637.05115606451	3065.79588624902	3007.55273355959	2791.03780202505	4480.16802879801	4480.9924776321	3695.51633031823	6824.33061708473	5834.30849652925	10265.3070482213	9350.81788464028	8668.06984486606	8314.76232342646	12520.8753323957	14139.6503728639	9052.11753889768	14429.5498861245	12718.4485703631	11321.1014930849	16868.0834115468
-17949.4193120858	-16976.8610511978	-20292.3979337138	-17498.6262711652	-17672.1078075685	-17298.7596851608	-18196.4719342205	-13413.1541190328	-14592.6193274311	-13434.3245992629	-14494.1498625598	-11003.0033324452	-13825.9020097462	-11874.0632604446	-11726.7367723413	-9117.53693156712	-9735.5628730167	-10704.1119985125	-9749.08465646022	-10021.8347221584	-9336.0604971865	-4786.05887713285	-5645.34574243222	-4439.16511001656	-6160.77058124343	-4612.88911552927	-3450.79056912602	-2887.46665754576	-429.980922664219	-904.454030766966	1204.47060660212	-905.650341725416	2054.44736313284	1757.36712394076	1045.71763297938	1656.45485944519	1756.39282509203	4245.60875658991	1327.82224539862	3891.51524163336	-72.0405610022409	4229.05796254737	4969.09848603472	5825.4764304863	4064.16675154503	7760.02685722935	4452.1061148588	8063.31963361299	10029.4083007209	6910.22898684929	7198.83870888299	15537.5724313944	10165.4076688761	13101.6869285905	10385.430176734	18005.2888762549	16737.200255945	15783.433179799	14627.8369683573	17708.1326902013
-20413.3398494123	-18444.5892957428	-18719.3318841044	-18507.959056767	-16545.4700027441	-14146.8769429325	-14524.0706952004	-16071.1286794797	-12621.5337039865	-12991.3679073175	-14346.712527801	-11835.8393431634	-11749.5390037938	-11674.5090711508	-10798.8099819768	-10472.6549361373	-10120.3305432208	-11267.8474413202	-9606.93964932884	-5052.43408078001	-7620.99339521969	-6565.2060837651	-4429.2662984584	-6493.70642316564	-5250.57978831565	-7476.35291186142	-4642.48334637688	54.0764019574126	-452.822456714415	202.695421897852	-555.936863992634	-13.2860861758489	-2510.70588869712	1271.58130128992	2315.75829579495	3734.0070468298	5469.68300235891	3883.25746277144	7052.77700416288	4420.53743037688	8231.53613459622	3802.49442343359	2922.86443915188	9641.44622954498	8771.02312720441	9077.83715058665	5810.20931679909	10550.3889398706	10701.5737528468	14041.1535882047	12954.0652795516	9372.17634304114	14620.5318690526	14007.0302457111	13224.7800634502	15138.7565668075	16316.8345648111	14116.1169929137	13545.2079564886	16741.1461777604
-18735.2106777452	-18325.4728171665	-17657.8230096208	-17012.6180249349	-16639.7317237147	-16013.4390406622	-16103.7813252058	-15299.0911553194	-13594.7076313188	-13440.1377698856	-12674.7816565612	-12021.3707180865	-11176.6653414232	-10493.2650506218	-8923.17025002808	-8553.35541087733	-8868.70394332933	-8443.86812923761	-5934.44455926425	-7122.18106356296	-4366.41223119002	-6376.97875234665	-4924.51655034967	-3712.74297392537	-6057.21483395708	-4532.39388062446	-240.086414134032	-4021.05451937257	-817.349488346862	2917.4118516319	-80.7175661012194	-803.391977927595	3243.51916887185	3816.6576639892	854.809675825785	4034.90414210674	-2057.27452471944	7669.86743135796	4142.26626581642	8241.10122010722	7201.9130451987	8828.18195152643	7092.69105498661	9215.97945082546	7224.89135290865	10613.7784482668	9429.25233843142	12666.141295047	8041.2154008548	12031.60770174	14442.5340006275	19240.1088984478	14412.6059802001	16106.9937234874	14522.5623324767	18149.5077607823	19960.8168381331	19287.1345627206	17117.408400627	18819.249015373
-17508.7503327481	-16975.2973290725	-17545.2910667905	-14719.163115065	-14967.1867060822	-16012.085773036	-17555.1169217345	-15450.5185930604	-13554.3941130816	-10748.9180812042	-11335.9486202748	-11425.8083642545	-9131.30244919725	-10463.7074464695	-8323.59575977396	-6978.42856414191	-8501.47602262394	-7803.14638299799	-6057.63195567045	-5466.68470275015	-8197.4758882059	-4625.93620672488	-3497.41665964393	-4002.6797164784	-3937.41174522016	-2434.97417670404	-1964.79546444987	337.617172152149	-399.650733353288	2588.9676453267	2091.93223418709	-2439.89553494674	1252.10816721751	5715.26456263427	6141.63574282438	5346.24874123788	4606.59109587202	2876.99299961678	6752.37327143365	7123.90859316855	7699.01553671302	7926.18166760478	10677.409765584	11118.455927159	8520.74485519364	7882.73623026713	9704.82231371305	10467.2518279949	14176.0961453729	11976.382706064	15970.1191783394	13498.2883134968	9916.4955023683	17460.5066923921	20707.1272549275	20921.5502512823	15731.5821622077	18902.7598392366	22756.985338712	23803.2761175482
-17919.5929384712	-17698.5431058744	-16116.9613138661	-15992.2114163189	-15962.9177241267	-14693.9622397845	-13833.6908565605	-11584.7684694285	-14252.9542263124	-12549.793792182	-10267.0358598468	-9812.46146761087	-11023.0333541303	-7664.71362039686	-8442.65392901993	-6533.37736730196	-8793.09080937442	-6061.89728299287	-8181.50781032343	-2075.1794766256	-1340.21834347326	-4976.9462891602	-2204.60234072553	-4780.30802350011	636.770345692254	-448.027896468633	5466.8082452401	-111.368401594699	2726.60626118875	625.751493145586	1103.4895283527	3468.57199665522	4296.38556818945	3888.62351913148	4588.68256170027	3173.87149061349	6571.0225829087	6427.26327384886	8134.72130529797	9539.22440571523	8366.8683626918	12475.4956396529	10331.3424032676	10199.6131043184	10038.4305697632	7538.20905290181	10961.5517820219	11752.689967713	15755.7966977864	11662.1950880424	15143.303959139	17896.7899767594	15635.9013192179	18297.1193734191	17799.5802861079	18600.8652472828	21272.1846580907	19461.8410800808	20055.8012874372	20410.9170703535
-16581.496051708	-15780.40151765	-17457.0549609379	-15088.3706882888	-13444.6214886865	-15453.5934179246	-12273.7985760386	-12712.6344333436	-11599.1795698054	-10490.4456218329	-11084.1395245757	-10112.8456061543	-9211.43013427574	-7372.40920075417	-7404.96881051483	-7483.20406966999	-4988.35072479537	-4932.26241650571	-4497.39109133621	-3398.39978875514	-2783.79137579806	-1398.8680265443	-4105.50717790438	-463.053623930906	774.137079672056	594.732344067962	983.066662127945	3055.35664476667	1088.64618406091	2454.31166398985	2478.13649337764	5697.53400880435	4496.54054804542	6212.48757151624	8161.99804444487	7437.67372132104	5474.01342924675	7834.3730669264	7554.90122740345	9075.62439061011	9735.35977657081	11250.0632522991	11657.4629387971	15436.3747308024	12536.3738300783	14222.2878585424	14902.9147421841	13457.1080781207	15304.1971928125	19572.1575448491	16484.9157058017	21124.4437875571	18562.1967017467	19326.7056500852	21220.7867328448	20884.7712771294	21319.2639528507	26550.3637494683	19184.3725386783	23352.3112690497
-16240.6738772274	-15648.7956155067	-15609.0019077023	-12421.2744011631	-12357.9477393451	-12719.219147274	-13558.8052173453	-12218.0047958662	-9832.7853145294	-10406.6192448131	-6337.11757569088	-8609.54422371527	-9197.39013323476	-6195.82539371344	-4633.09903375004	-6399.31758645366	-5512.92408011746	-4407.17946962968	-5760.49890841925	-1867.48531249232	-2587.58913704441	-317.886015660885	-1721.00416659044	-1990.94480597216	-1681.31916761312	2168.77629627648	3484.16512344642	3352.98112100122	3853.77621474413	3420.46567890544	4013.96487570464	5519.29371371454	7267.49594703483	4627.67086403694	7066.82799793179	9226.07243511261	4589.19074276958	10565.1620039588	10174.3834952535	13147.4544108858	13314.6313741431	12832.7538510852	18332.5748200652	13074.1360667717	14673.967573757	15932.0442103244	14675.4671575526	18087.1219371959	18508.8255983576	21198.0255091659	17994.1851874089	20314.2104849392	21508.0378745201	20766.0545770054	20281.9620006618	21165.9272896744	25381.6216599324	23282.532838824	23144.5946415707	28668.504635947
